ID,RS,AG_ECO,MVT_CREDIT 2016 (kD),MVT_DEBIT 2016 (kD),T_I (%),NBR_IMP,D_M_R (jours),R_R_B (%),MVT_CONFIE_CG (kD),ANC_DERN_IMP_J,POID_IMP (%),NBR_JR_DEB,NBR_CPT_CLT,NBR_JOUR_DAUT,SAISIE_ARRET_CPTE,ANC_PREMIER_IMPAY,NBR_REPORT,NBR_REECHL,NBR_CONSOLD,"NBRREP+REECHL+CONSOD 2016
","IND_REP+REECHL+CONSOD 2016
","REP_OR_REECH_OR_CONSOD2016
",BOOL_INTERD_CHQ,NBR_PREAVIS_CHQ,NBR_CHQ_REG,MONT_AUT (mD),MONT_UTIL_2016 (mD),Code_ACTIV,S ACTIV,SS ACTIV,DATE_ANC_RELATION_CLIENT_2 (year),LIB_CATP,COD_NAT1_PAYS,BOOL_RES_PERS,CODE_POSTAL,COD_GOUV_GOUV,COD_TRIB_TRIB,COD_SECT_PERS,FJ,COD_ETAT_CLT,COD_GRP_GRP,UIB_2015,UIB_2016,BCT_2015,BCT_2016,ENCOURS_2015,ENCOURS_2016,ENCOURS/ENG_2015 (%),ENCOURS/ENG_2016 (%),IMP_UIB_2015 (kD),IMP_UIB_2016 (kD),IMP/ENG_2015 (%),IMP/ENG_2016 (%),DEB_UIB_2015 (kD),DEB_UIB_2016 (kD),DEB/ENG_2015 (%),DEB/ENG_2016 (%),IMP_PR_2015,IMP_INT_2015,IMP_PR_2016,IMP_INT_2016,UIB / BCT2015 (%),UIB / BCT2016 (%),Croi_BCT,Croi_UIB,Etat 2016
2311804,SOCIETE AUDIT CONSULTING ET PARTNER,SNF,4.106362,0.129996,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,4,0,0,NON,0,0,0.0,183.447,246,ILSE,AUTRE_SERV,2741,SCCG,TUN,RES,2000,0,1,V,SARL,A,PAS GPE,0.076221,0.0,35.796,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.076221,0.0,1.0,,0.0,0.0,0.0,0.0,0.002129316124706671,0.0,-1.0,-1.0,0
2312634,ST? ZINA D'EXPLOITATION ET DE GESTION DE STATIONS,SNF,4613.604411,3869.674265,0.0,0,6.0,1.0,312.528,0,0.0,253,3,0,NON,0,0,0,0,0,0,0,NON,0,153,0.0,150000.0,131,COM_Rep_Auto,COM,2740,SCCG,TUN,RES,9030,10,0,V,SARL,A,PAS GPE,310.749447,195.850101,310.751,195.851,86.10588,15.0,0.2770910160300302,0.07658918695170855,0.0,0.0,0.0,0.0,154.643567,180.850101,0.4976471189021939,0.9234108130482914,0.0,0.0,0.0,0.0,0.9999950024295979,0.9999954097757989,-0.3697494135175751,-0.36974915678611,0
2313050,STE TRAVAUX HYDRAULIQUES ET INSTALLATION,SNF,295.909273,68.489075,0.0,0,1.8,1.0,67.159,0,0.0,65,1,0,NON,0,0,0,0,0,0,0,NON,0,72,0.0,2399.046,193,CONSTR,BTP,2739,SCCG,TUN,RES,2034,10,0,V,SUARL,A,PAS GPE,2.728622,1.537443,2.729,28.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.728622,1.537443,1.0,1.0,0.0,0.0,0.0,0.0,0.9998614877244412,0.05455214136181386,9.32722609014291,-0.4365496576660307,0
2313412,SOCIETE TRAVAUX SASSI ET FILS,SNF,1280.903977,618.092962,0.0,0,5.909,1.0,675.874,0,0.0,160,1,0,NON,0,0,0,0,0,0,0,NON,1,84,72525.638,72525.638,278,CONSTR,AUTRE_SERV,2738,SCCG,TUN,RES,5050,50,0,V,SARL,A,PAS GPE,100.006128,234.023276,183.178,275.99,19.588521,172.374912,0.1958732068898818,0.7365716562313228,0.0,0.0,0.0,0.0,80.417607,56.031833,0.8041267931101183,0.2394284618082177,0.0,0.0,0.0,0.0,0.5459505399119982,0.8479411427950289,0.5066765659631616,1.340089359324061,0
2315052,SOCIETE OLA CAR,SNF,1569.367533,1225.265839,0.0,0,1.5,1.0,109.771,0,0.0,159,1,0,NON,0,0,0,0,0,0,0,NON,0,84,30585.727,30585.727,321,ILSE,AUTRE_SERV,2733,SCCG,TUN,RES,1053,0,1,V,SARL,A,PAS GPE,6.839964,0.0,740.534,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,6.839964,0.0,1.0,,0.0,0.0,0.0,0.0,0.00923652931533191,0.0,-1.0,-1.0,0
2315618,SOCIETE ADEL BELLAR D'AGR,SNF,429.691821,294.669332,0.4,2,10.8,0.29173,117.742,151,0.70827,110,1,0,NON,0,0,0,0,0,0,0,NON,0,38,0.0,77980.633,24,AGR_Ch_S,AGR,2732,SCCG,TUN,RES,1160,10,0,V,SUARL,A,PAS GPE,127.536036,70.689544,131.044,70.69,32.226102,21.8,0.2526823242334425,0.3083907289032732,0.0,0.0,0.0,0.0,95.309934,48.889544,0.7473176757665575,0.6916092710967269,0.0,0.0,0.0,0.0,0.9732306400903512,0.9999935492997595,-0.4605628643814292,-0.4457288605080998,0
2316314,4 SAISONS PORTES ET FENETRES 4 SAISONS PORTES ET FENETRES,SNF,38.1,80.709727,0.0,0,0.5,0.0,0.0,0,0.0,0,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,0.0,322,CONSTR,AUTRE_SERV,2731,SCCG,TUN,RES,7060,10,0,V,SARL,A,PAS GPE,171.068,128.924,171.149,129.137,171.068,128.924,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995267281725281,0.9983505889094528,-0.2454703211821279,-0.246358173357963,0
2316356,AMD SERVICES,SNF,1303.931346,367.425583,0.25,1,1.75,0.0,0.0,145,0.24734,32,1,0,NON,0,0,0,0,0,0,0,NON,0,88,0.0,0.0,12,ILSE,AUTRE_SERV,2728,SCCG,TUN,RES,7040,10,0,V,SA,A,PAS GPE,40.449132,26.321046,153.421,138.995,15.84,0.0,0.3916029644344408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2636479491073582,0.189366854922839,-0.09402884872344719,-0.3492803257187322,0
2316468,"S.M.V.D.A ""AROUSSIA EL BEYA""",SNF,0.0,0.168021,0.0,0,0.0,0.0,0.0,0,0.0,5,2,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,514.673,93,AGR_Ch_S,AGR,2728,SCCG,TUN,RES,1160,0,1,V,SA,A,PAS GPE,0.377091,0.514673,102.372,102.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377091,0.514673,1.0,1.0,0.0,0.0,0.0,0.0,0.003683536513890517,0.005001389617709366,0.005216270073848284,0.364850924577887,0
2316552,SOCIETE  PALSTITECH,SNF,1.25,0.147249,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,317.349,66,ICP,IND_MANU,2728,SCCG,TUN,RES,3074,10,0,V,SARL,A,PAS GPE,0.196213,0.317349,0.196,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196213,0.317349,1.0,1.0,0.0,0.0,0.0,0.0,1.001086734693877,1.00110094637224,0.6173469387755102,0.6173698990382901,0
2317701,STE  MY SUN   SARL,SNF,0.5,0.143209,0.0,0,0.0,0.0,0.0,0,0.0,16,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,273.936,362,SCSP,AUTRE_SERV,2726,SCCG,TUN,RES,1013,10,0,V,Gie,A,PAS GPE,0.119269,0.273936,0.119,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119269,0.273936,1.0,1.0,0.0,0.0,0.0,0.0,1.002260504201681,0.9997664233576642,1.302521008403362,1.296791286922838,0
2317725,SOCIETE MODA CASA,SNF,1144.075688,998.832349,0.04372,8,2.176,0.89493,1963.806,32,0.10507,230,1,0,NON,0,2,0,0,2,1,1,NON,0,458,0.0,110000.0,244,Autre_IND_MANU,IND_MANU,2726,SCCG,TUN,RES,3041,10,0,V,SARL,A,PAS GPE,283.893601,395.220111,353.748,464.794,219.393973,314.189799,0.7728035159200365,0.794974218809427,0.0,0.0,0.0,0.0,64.499628,81.030312,0.2271964840799635,0.2050257811905731,0.0,0.0,0.0,0.0,0.8025306178409489,0.8503124201259052,0.3139127288352159,0.3921416671874898,0
2318056,ENTREPRISE MAGHREBINENNE D'ETANCHIETE ET DE PEINTURE,SNF,250.210165,55.298194,1.0,1,8.0,0.0,10.676,150,1.0,38,1,0,NON,0,0,0,0,2,0,0,NON,0,0,4000.0,4000.0,208,CONSTR,AUTRE_SERV,2726,SCCG,TUN,RES,3000,10,0,V,SUARL,A,PAS GPE,7.257565,4.351113,8.151,4.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.257565,4.351113,1.0,1.0,0.0,0.0,0.0,0.0,0.8903895227579438,1.00002597104114,-0.4662004662004662,-0.4004720591548268,0
2318062,SOCIETE BRIKI DE COM,SNF,84.328515,61.837007,0.0,0,0.0,0.0,0.0,0,0.0,133,1,0,NON,0,0,0,0,0,0,0,NON,26,76,0.0,20000.0,277,COM_Rep_Auto,COM,2726,SCCG,TUN,RES,5012,10,0,V,SUARL,A,PAS GPE,18.254036,21.014092,103.416,82.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.254036,21.014092,1.0,1.0,0.0,0.0,0.0,0.0,0.176510752688172,0.2540910486923086,-0.2002881565715169,0.1512025066675666,0
2318418,SOCIETE AGRICOM,SNF,0.0,0.153056,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,362.446,7,COM_Rep_Auto,COM,2725,SCCG,TUN,RES,1001,10,0,V,SARL,A,PAS GPE,0.236629,0.362446,0.237,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236629,0.362446,1.0,1.0,0.0,0.0,0.0,0.0,0.9984345991561182,1.001232044198895,0.5274261603375527,0.5317057503518166,0
2318494,SOCIETE IL PARADISO DELL OLIO,SNF,0.26,0.134355,0.0,0,0.0,0.0,0.0,0,0.0,4,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,188.473,153,COM_Rep_Auto,COM,2725,SCCG,TUN,RES,5170,10,0,V,SUARL,A,PAS GPE,0.106561,0.0,321.372,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.106561,0.0,1.0,,0.0,0.0,0.0,0.0,0.0003315814694497342,0.0,-1.0,-1.0,0
2318750,SOCIETE FARID CLAIR ET NET+,SNF,99.60087,6.9497,0.0,0,0.0,0.0,0.0,0,0.0,60,1,0,NON,0,0,0,0,0,0,0,OUI,14,5,0.0,8000.0,313,ILSE,AUTRE_SERV,2725,SCCG,TUN,RES,7150,10,0,V,SUARL,A,PAS GPE,9.570016,7.644492,43.838,32.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.570016,7.644492,1.0,1.0,0.0,0.0,0.0,0.0,0.2183041197134906,0.2362035595105673,-0.2617363930836262,-0.2012038433373571,0
2318752,STE IMMOBILIERE ELFOUTOUH,SNF,20597.470485,18675.09239,0.0,0,0.019,0.0,0.0,0,0.0,23,4,0,NON,0,0,0,0,0,0,0,NON,0,149,0.0,0.0,41,ILSE,PI,2725,SCCG,TUN,RES,2037,0,10,V,SARL,A,PAS GPE,8450.527,7883.335,8450.527,7883.335,8450.527,7883.335,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.06711912759997096,-0.06711912759997096,0
2319232,NAIM TRAVEL SERVICES,SNF,1896.811001,509.877351,0.25,1,0.0,0.0,0.0,170,0.24716,193,3,0,NON,0,0,0,0,0,0,0,NON,1,51,0.0,60708.468,77,TC,AUTRE_SERV,2724,SCCG,TUN,RES,1002,10,1,V,SARL,A,PAS GPE,110.471984,113.342049,121.22,119.42,6.45,2.15,0.05838584378098977,0.01896912945344759,0.0,0.0,0.0,0.0,25.221984,32.392049,0.2283111345225772,0.2857902189504268,0.0,0.0,0.0,0.0,0.9113346312489687,0.949104412996148,-0.01484903481273714,0.02598002584981196,0
2322440,STE TUNISIAN TOURISME VENTURE,SNF,9.604982,9.141388000000001,0.0,0,0.0,0.0,0.0,0,0.0,17,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,2578.046,99, H_R,AUTRE_SERV,2717,SCCG,TUN,RES,8050,0,7,V,SARL,A,PAS GPE,0.747881,0.0,24.492,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.747881,0.0,1.0,,0.0,0.0,0.0,0.0,0.03053572595133104,0.0,-1.0,-1.0,0
2322492,SOCIETE DE PRODUCTION AGRICOLE,SNF,3100.01565,1484.266138,0.0,0,3.0,1.0,191.73,0,0.0,226,2,0,NON,0,0,0,0,0,0,0,NON,0,97,0.0,150000.0,250,AGR_Ch_S,AGR,2717,SCCG,TUN,RES,9000,10,0,V,SUARL,A,PAS GPE,196.075943,153.659023,1216.931,1148.787,0.0,70.775529,0.0,0.4606011909889601,0.0,0.0,0.0,0.0,196.075943,82.883494,1.0,0.53939880901104,0.0,0.0,0.0,0.0,0.1611233036219802,0.1337576269578259,-0.05599660128635064,-0.2163290373669146,0
2322654,STE MATERIEL AGRICOLE INDUSTRIEL,SNF,12149.704363,6045.809665,0.05,4,2.475,0.99508,580.353,30,0.00492,253,1,0,NON,0,0,0,0,0,0,0,NON,0,57,0.0,800000.0,363,COM_Rep_Auto,COM,14955,SCCG,TUN,RES,1001,0,1,V,SARL,A,PAS GPE,5429.033638,5618.139612,5498.841,5702.6,1852.3512,3019.701188,0.341193538944877,0.537491304336778,0.0,0.0,0.0,0.0,2859.1134,2202.572825,0.5266339445731023,0.392046651937136,0.0,0.0,0.0,0.0,0.9873050771971765,0.9851891438992739,0.03705489938697992,0.03483234524029677,0
2323876,SOCIETE TMA,SNF,16945.226652,10448.360774,0.26667,8,4.733,0.55446,305.156,24,0.44554,251,1,0,NON,0,0,0,0,0,0,0,OUI,125,111,0.0,250000.0,26,COM_Rep_Auto,COM,2712,SCCG,TUN,RES,5022,10,0,V,SARL,A,PAS GPE,937.639776,850.51025,978.435,850.51,381.754215,208.555,0.407143793140448,0.2452116244336855,0.0,0.0,0.0,0.0,555.885561,641.95525,0.5928562068595521,0.7547883755663144,0.0,0.0,0.0,0.0,0.9583056370632694,1.000000293941282,-0.1307445052558422,-0.09292430657293271,0
2323950,SOCIETE E S T C ( ELECTRICITY& SECURITY TECHNIC COMPANY),SNF,0.0,0.168131,0.0,0,0.0,0.0,0.0,0,0.0,6,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,395.202,228,CONSTR,AUTRE_SERV,2712,SCCG,TUN,RES,2089,10,0,V,SUARL,A,PAS GPE,0.254816,0.395202,0.255,0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254816,0.395202,1.0,1.0,0.0,0.0,0.0,0.0,0.9992784313725489,1.000511392405063,0.5490196078431373,0.5509308677634057,0
2325332,SOCIETE LIMAM DE COM,SNF,274.866951,146.732492,0.0,0,0.0,0.0,0.0,0,0.0,147,1,0,NON,0,0,0,0,0,0,0,NON,3,47,0.0,121916.042,3,COM_Rep_Auto,COM,2710,SCCG,TUN,RES,8010,10,0,V,SARL,A,PAS GPE,115.296526,50.321316,236.817,134.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.296526,50.321316,1.0,1.0,0.0,0.0,0.0,0.0,0.4868591612933193,0.3728443904390735,-0.4300831443688586,-0.5635487230551942,0
2327098,STE LIVE  RENT A CAR,SNF,561.868294,363.864667,0.0,0,1.0,1.0,14.543,0,0.0,164,1,0,NON,0,0,0,0,0,0,0,NON,14,87,5395.89,5395.89,321,ILSE,AUTRE_SERV,2705,SCCG,TUN,RES,8040,0,7,V,SARL,A,PAS GPE,36.276651,66.699214,511.728,530.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.276651,66.699214,1.0,1.0,0.0,0.0,0.0,0.0,0.07089049455960979,0.1256188524667351,0.03759223650064092,0.838626558995206,0
2328070,ARC EN CIEL SARL,SNF,59.729366,11.142888,0.0,0,0.0,0.0,0.0,0,0.0,15,2,0,OUI,0,0,0,0,0,0,0,NON,0,0,0.0,276.296,168,COM_Rep_Auto,COM,2704,SCCG,TUN,RES,2092,10,0,V,SARL,A,PAS GPE,0.318168,0.276296,22.764,18.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318168,0.276296,1.0,1.0,0.0,0.0,0.0,0.0,0.01397680548234054,0.01525570095522058,-0.2044016868740115,-0.1316034296346584,1
2328190,SOCIETE N B A DES SERVICES AGRICOLES,SNF,0.0,0.134088,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,215.191,91,COM_Rep_Auto,COM,2703,SCCG,TUN,RES,1001,10,0,V,SARL,A,PAS GPE,0.104667,0.215191,0.105,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104667,0.215191,1.0,1.0,0.0,0.0,0.0,0.0,0.9968285714285714,1.000888372093023,1.047619047619047,1.055958420514584,0
2328908,STE TRANSKARTEN TUNISIE TRANSPORT INTERNATIONAL,SNF,708.225711,262.505163,0.0,0,0.333,1.0,0.0,0,0.0,2,1,0,NON,0,0,0,0,0,0,0,NON,0,112,0.0,0.0,45,TC,AUTRE_SERV,2700,SCCG,TUN,RES,2096,10,0,V,SARL,A,PAS GPE,86.42351,72.012513,97.287,104.884,86.42351,72.012513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8883356460780987,0.6865919778040501,0.07808854214848848,-0.1667485733916616,0
2328964,L'IMMOBOLIERE URBANA L'IMMOBILIERE URBANA,SNF,2915.227,1659.080929,0.0,0,0.267,1.0,0.0,0,0.0,0,1,0,NON,0,0,0,0,0,0,0,NON,1,50,0.0,0.0,41,ILSE,PI,2700,SCCG,TUN,RES,2092,10,0,V,SARL,A,PAS GPE,1666.093,2739.221,1666.093,2739.221,1666.093,2739.221,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6440984987032536,0.6440984987032536,0
2329230,STE IMMOBILIERE EL FOURAT,SNF,3109.091562,1011.570335,0.21429,3,0.083,0.0344,0.0,24,0.40376,138,1,0,NON,0,1,0,0,1,1,1,NON,0,81,0.0,155676.634,41,ILSE,PI,2700,SCCG,TUN,RES,3000,0,8,V,SARL,A,PAS GPE,1092.635951,1066.666666,1152.734,1087.334,1000.0,1066.666666,0.9152179178113096,1.0,0.0,0.0,0.0,0.0,20.635951,0.0,0.01888639210627621,0.0,0.0,0.0,0.0,0.0,0.9478647727923355,0.9809926535912609,-0.05673468467139853,-0.02376755494474836,0
2329630,SOCIETE BIODEX S.A,SNF,527.299079,257.938748,1.0,4,0.0,0.0,0.0,53,1.0,31,2,0,NON,245,0,0,0,1,0,0,NON,1,2,0.0,39981.029,88,IC,IND_MANU,2699,SCCG,TUN,RES,2082,10,0,V,SA,A,PAS GPE,276.356789,244.334493,7061.268,7732.615,253.844,169.228,0.9185372319548842,0.6926078996140754,0.0,75.106493,0.0,0.3073921003859246,22.512789,0.0,0.08146276804511578,0.0,0.0,0.0,63.462,11.644493,0.03913699196801481,0.0315979126078306,0.09507456734399544,-0.1158730209446744,0
2330738,STE FRIGORIFIQUE BRAHMIA,SNF,0.0,0.182424,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,590.387,24,AGR_Ch_S,AGR,2696,SCCG,TUN,RES,2190,10,0,V,SCS,A,PAS GPE,0.44089,0.590387,0.441,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44089,0.590387,1.0,1.0,0.0,0.0,0.0,0.0,0.999750566893424,1.00065593220339,0.3378684807256236,0.3390800426410217,0
2333734,SOCIETE  BILEL D EQUIPEMENTS SANITAIRE,SNF,0.0,0.240412,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,1040.493,3,COM_Rep_Auto,COM,2690,SCCG,TUN,RES,5160,51,0,V,SNC,A,PAS GPE,0.844243,1.040493,1.964,2.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844243,1.040493,1.0,1.0,0.0,0.0,0.0,0.0,0.4298589613034623,0.4616206743566992,0.1476578411405296,0.2324567689634383,0
2334610,"STE ""DAR AL HAYAT"" DE PI SARL",SNF,10333.177363,7321.314184000001,0.0,0,0.2,0.0,0.0,0,0.0,7,1,0,NON,0,0,0,0,0,0,0,NON,0,128,0.0,0.0,41,ILSE,PI,2689,SCCG,TUN,RES,5080,0,8,V,SARL,A,PAS GPE,960.0,2480.0,973.452,2486.042,960.0,2480.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9861811368203055,0.9975696307624731,1.553841380982318,1.583333333333333,0
2334992,SOCIETE O VOLANT,SNF,1036.309913,541.544751,0.08333,1,4.167,0.16659,0.0,240,0.0,175,1,0,NON,0,0,0,0,0,0,0,NON,2,82,0.0,78014.412,77,TC,AUTRE_SERV,2689,SCCG,TUN,RES,4070,0,1,V,SARL,A,PAS GPE,122.643387,101.459135,562.269,511.809,120.01124,94.005399,0.9785382068745377,0.9265345993734324,0.0,0.0,0.0,0.0,2.632147,7.453736,0.0214617931254622,0.07346540062656753,0.0,0.0,0.0,0.0,0.218122263542895,0.1982363244882368,-0.08974352133942998,-0.1727304872948429,0
2335011,SOCIETE O VOYAGES ET LOISIRS,SNF,5378.133085,2749.581097,0.5,2,0.0,0.0,0.0,24,0.32934,141,2,0,NON,31,0,0,0,0,0,0,NON,4,47,0.0,150000.0,77,TC,AUTRE_SERV,2689,SCCG,TUN,RES,4070,10,0,V,SARL,A,PAS GPE,523.049995,466.94562,523.05,466.945,216.964286,184.82143,0.4148060186866076,0.3958093235781932,0.0,12.064089,0.0,0.02583617552724876,161.085709,125.060101,0.3079738276261718,0.2678258359078302,0.0,0.0,8.035714,4.028375,0.9999999904406844,1.000001327779503,-0.1072650798202848,-0.1072638859312101,0
2336512,STE TNNE DE VALOR DE PROD AGRIC ET ALIME,SNF,1.907508,0.889259,0.0,0,0.0,0.0,0.0,0,0.0,8,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,349.387,160,IAA,IND_MANU,2685,SCCG,TUN,RES,4014,10,0,V,SARL,A,PAS GPE,0.185588,0.349387,0.186,0.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185588,0.349387,1.0,1.0,0.0,0.0,0.0,0.0,0.9977849462365591,1.00110888252149,0.8763440860215053,0.8825947798349032,0
2337114,COSAG GROMBALIA    SOCIETE MUTUELLE DE,SNF,0.0,0.146445,0.0,0,0.0,0.0,0.0,0,0.0,17,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,157.704,155,AGR_Ch_S,AGR,13968,Copp_Serv_Agr,TUN,RES,8030,0,1,V,INC,A,PAS GPE,0.6237389999999999,0.157704,0.672,2.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023739,0.157704,0.03805918821814894,1.0,0.0,0.0,0.0,0.0,0.9281830357142855,0.06853715775749675,2.424107142857143,-0.7471634770312583,0
2337846,SOCIETE MAHBOUBA DE SERVICE AGRICOLE,SNF,21757.289754,5764.985012,0.0,0,0.0,0.0,0.0,0,0.0,200,1,0,NON,0,0,0,0,0,0,0,NON,0,83,0.0,732935.598,153,COM_Rep_Auto,COM,2683,SCCG,TUN,RES,2080,10,0,V,SARL,A,PAS GPE,549.537476,481.817651,957.349,875.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.537476,481.817651,1.0,1.0,0.0,0.0,0.0,0.0,0.5740200031545444,0.5505398943980219,-0.08583703539670495,-0.123230585642534,0
2337877,SOCIETE SELLAMI FRERES,SNF,975.890451,217.617753,0.0,0,0.0,0.0,0.0,0,0.0,51,2,0,NON,0,0,0,0,0,0,0,NON,0,34,0.0,102131.834,35,CONSTR,BTP,5455,SCCG,TUN,RES,3000,0,1,V,SARL,A,PAS GPE,24.83589,51.557784,566.676,264.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.345894,0.0,0.2588531345722694,0.0,0.0,0.0,0.0,0.0438273193147407,0.1949431479604955,-0.5332853341239085,1.075938651685122,0
2338289,STE HORIZON TOURISTIQUE LOISIRS ET SPORTS,SNF,0.0,0.149816,0.0,0,0.0,0.0,0.0,0,0.0,5,2,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,337.29,364,SCSP,AUTRE_SERV,2915,SCCG,TUN,RES,4173,10,0,V,SARL,A,PAS GPE,0.214086,0.33729,0.241,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214086,0.33729,1.0,1.0,0.0,0.0,0.0,0.0,0.8883236514522822,0.9266208791208791,0.5103734439834025,0.5754883551469969,0
2338808,SOCIETE BOUCHOUCHA FRERES,SNF,100.465517,32.274302,0.0,0,0.0,0.0,0.0,0,0.0,18,1,0,NON,0,0,0,0,0,0,0,NON,0,2,0.0,3228.452,25,COM_Rep_Auto,COM,2678,SCCG,TUN,RES,2097,10,0,V,SARL,A,PAS GPE,0.068756,3.228452,5.843,9.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068756,3.228452,1.0,1.0,0.0,0.0,0.0,0.0,0.01176724285469793,0.3586371917351699,0.540646927947972,45.95520390947699,0
2340357,SOCIETE DE TUILE DU NORD .SA,SNF,0.0,0.27685,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,1323.319,109,FPMNM,IND_MANU,2672,SCCG,TUN,RES,8100,0,14,V,SA,A,PAS GPE,1.097692,1.323319,1.098,1.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097692,1.323319,1.0,1.0,0.0,0.0,0.0,0.0,0.9997194899817848,1.00024111866969,0.2049180327868851,0.2055467289549346,0
2341218,SOCIETE DE MAINTENANCE ET DES TRAVAUX HYDRAULIQUE,SNF,613.124657,530.107926,0.28571,4,3.357,0.95675,1400.293,24,0.04325,85,1,0,NON,0,2,0,0,2,1,1,OUI,10,14,60650.351,91491.291,278,CONSTR,AUTRE_SERV,2670,SCCG,TUN,RES,3130,0,10,V,SA,A,PAS GPE,154.901661,321.39603,217.764,389.16,13.16,184.0,0.0849571264442413,0.5725024045878849,0.0,0.0,0.0,0.0,49.227871,4.72224,0.3178007949185258,0.01469290084261464,0.0,0.0,0.0,0.0,0.7113281396374056,0.8258711840888066,0.7870722433460076,1.074839145850089,0
2341744,SOCIETE ZIDAN DESERVICE ET PRODUIT,SNF,507.774407,159.49478,0.125,1,18.625,0.9277200000000001,238.524,183,0.07228,61,1,0,NON,0,0,0,0,2,0,0,OUI,1,0,61519.0,46519.0,365,FPMNM,IND_MANU,2668,SCCG,TUN,RES,1210,10,0,V,SARL,A,PAS GPE,30.16824,86.96736899999999,30.168,86.967,0.0,46.519,0.0,0.5349017744804951,0.0,0.0,0.0,0.0,30.16824,40.448369,1.0,0.465098225519505,0.0,0.0,0.0,0.0,1.000007955449483,1.00000424298872,1.882756563245823,1.882745861210332,0
